Product Type,Date of scrap,Product ID,Discount Type,Product Price before discount,Product Price,Product Size,Product Link
Other,2024-01-14,24948,Rabat -30%. Kod: EXTRA30.,319.99,259.99,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24948-Metaliczna-pikowana-kurtka-malinowa.html
Other,2024-01-14,24949,Rabat -30%. Kod: EXTRA30.,319.99,259.99,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24949-Metaliczna-pikowana-kurtka-granatowa.html
Garnitur,2024-01-14,27220,Rabat -30%. Kod: EXTRA30,329.98,249.98,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-27220-Garnitur-w-kolorze-zielonym.html
Other,2024-01-14,26334,Rabat -30%. Kod: EXTRA30,369.99,249.98,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-26334-Tweedowy-zestaw.html
Bluzka,2024-01-14,25210,Rabat -30%. Kod: EXTRA30.,89.99,69.99,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-25210-Bluzka-z-dekoltem-w-serek-szmaragdowa.html
Other,2024-01-14,25199,Rabat -30%. Kod: EXTRA30.,59.99,44.99,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-25199-Prazkowana-bluzka-z-golfem-szmaragdowa.html
Spodnie,2024-01-14,25131,Rabat -30%. Kod: EXTRA30.,139.99,89.99,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-25131-Spodnie-w-kant-z-szerokimi-nogawkami-brazowe.html
Spodnie,2024-01-14,25125,Rabat -30%. Kod: EXTRA30.,159.99,109.99,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-25125-Spodnie-w-kant-z-nogawka-7-8-szmaragdowe.html
Bluzka,2024-01-14,25025,Rabat -30%. Kod: EXTRA30.,89.99,59.99,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-25025-Bluzka-z-luznym-golfem.html
Spodnie,2024-01-14,24979,Rabat -30%. Kod: EXTRA30.,129.99,89.99,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24979-Spodnie-z-szerokimi-nogawkami-szmaragdowe.html
Other,2024-01-14,24972,Rabat -30%. Kod: EXTRA30.,129.99,79.99,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24972-Tweedowa-spodnica-z-ozdobnymi-guzikami-szmaragdowa.html
Other,2024-01-14,24957,Rabat -30%. Kod: EXTRA30.,199.99,159.99,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24957-Jednorzedowa-marynarka-szmaragdowa.html
Other,2024-01-14,24953,Rabat -30%. Kod: EXTRA30.,239.99,169.99,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24953-Tweedowa-marynarka-szmaragdowa.html
Koszula,2024-01-14,24932,Rabat -30%. Kod: EXTRA30.,119.99,69.99,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24932-Koszula-z-falbanami-i-kwiecistym-wzorem.html
Koszula,2024-01-14,24930,Rabat -30%. Kod: EXTRA30.,129.99,79.99,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24930-Koszula-w-falbana.html
Sweter,2024-01-14,24878,Rabat -30%. Kod: EXTRA30.,129.99,79.99,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24878-Sweter-w-paski-z-golfem.html
Sweter,2024-01-14,24879,Rabat -30%. Kod: EXTRA30.,149.99,89.99,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24879-Sweter-z-golfem-czarno-bialy.html
Sweter,2024-01-14,24864,Rabat -30%. Kod: EXTRA30.,99.99,59.99,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24864-Sweter-z-dekoltem.html
Other,2024-01-14,24852,Rabat -30%. Kod: EXTRA30.,169.99,109.99,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24852-Swetrowa-sukienka-z-golfem-grafitowa.html
Other,2024-01-14,24850,Rabat -30%. Kod: EXTRA30.,179.99,99.99,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24850-Swetrowa-sukienka-z-golfem-czarna.html
Other,2024-01-14,24851,Rabat -30%. Kod: EXTRA30.,179.99,109.99,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24851-Swetrowa-sukienka-z-golfem-szmaragdowa.html
Other,2024-01-14,24815,Rabat -30%. Kod: EXTRA30.,69.99,39.99,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24815-Komin-z-metaliczna-nitka-kawowy.html
Other,2024-01-14,24816,Rabat -30%. Kod: EXTRA30.,69.99,44.99,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24816-Gladki-szalik-z-metaliczna-nitka.html
Other,2024-01-14,24812,Rabat -30%. Kod: EXTRA30.,69.99,39.99,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24812-Komin-z-metaliczna-nitka-szmaragdowy.html
Szalik,2024-01-14,24807,Rabat -30%. Kod: EXTRA30.,69.99,44.99,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24807-Szalik-w-krate-z-fredzlami-ciemnobezowy.html
Szalik,2024-01-14,24799,Rabat -30%. Kod: EXTRA30.,79.99,59.99,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24799-Szalik-w-krate-czarny.html
Szalik,2024-01-14,24797,Rabat -30%. Kod: EXTRA30.,79.99,39.99,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24797-Szalik-w-krate-z-metaliczna-nitka-czarny.html
Szalik,2024-01-14,24798,Rabat -30%. Kod: EXTRA30.,79.99,39.99,['ONE SIZE'],https://moodo.pl/product-pol-24798-Szalik-w-krate-z-metaliczna-nitka-rozowy.html
Szalik,2024-01-14,24777,Rabat -30%. Kod: EXTRA30.,69.99,49.99,['ONE SIZE'],https://moodo.pl/product-pol-24777-Szalik-w-krate-z-fredzlami-czarno-bialy.html
Czapka,2024-01-14,24758,Rabat -30%. Kod: EXTRA30.,49.99,39.99,['ONE SIZE'],https://moodo.pl/product-pol-24758-Czapka-ozdobiona-metaliczna-nitka-szara.html
Other,2024-01-14,24733,Rabat -30%. Kod: EXTRA30.,49.99,39.99,['ONE SIZE'],https://moodo.pl/product-pol-24733-Prazkowana-czapka-czarna.html
Spodnie,2024-01-14,24693,Rabat -30%. Kod: EXTRA30.,119.99,79.99,['ONE SIZE'],https://moodo.pl/product-pol-24693-Spodnie-z-prostymi-nogawkami.html
Spodnie,2024-01-14,24694,Rabat -30%. Kod: EXTRA30.,159.99,109.99,['ONE SIZE'],https://moodo.pl/product-pol-24694-Spodnie-w-krate-szare.html
Other,2024-01-14,25099,Rabat -30%. Kod: EXTRA30.,399.99,339.99,['ONE SIZE'],https://moodo.pl/product-pol-25099-Pikowana-kurtka-z-ocieplanym-kapturem.html
Other,2024-01-14,25098,Rabat -30%. Kod: EXTRA30.,269.99,149.99,['ONE SIZE'],https://moodo.pl/product-pol-25098-Pikowana-kurtka-z-futrzanym-kapturem.html
Other,2024-01-14,24688,Rabat -30%. Kod: EXTRA30.,369.99,299.99,['ONE SIZE'],https://moodo.pl/product-pol-24688-Pikowana-kurtka-z-kapturem-czarna.html
Other,2024-01-14,25201,Rabat -30%. Kod: EXTRA30.,59.99,34.99,['ONE SIZE'],https://moodo.pl/product-pol-25201-Prazkowana-bluzka-lazurowa.html
Other,2024-01-14,25202,Rabat -30%. Kod: EXTRA30.,59.99,34.99,['ONE SIZE'],https://moodo.pl/product-pol-25202-Prazkowana-bluzka-fuksjowa.html
Other,2024-01-14,25203,Rabat -30%. Kod: EXTRA30.,69.99,49.99,['ONE SIZE'],https://moodo.pl/product-pol-25203-Prazkowana-bluzka-z-golfem-czarna.html
Other,2024-01-14,25204,Rabat -30%. Kod: EXTRA30.,69.99,49.99,['ONE SIZE'],https://moodo.pl/product-pol-25204-Prazkowana-bluzka-w-golfem.html
Other,2024-01-14,25198,Rabat -30%. Kod: EXTRA30.,59.99,44.99,['ONE SIZE'],https://moodo.pl/product-pol-25198-Prazkowana-bluzka-z-golfem-kasztanowa.html
Other,2024-01-14,25200,Rabat -30%. Kod: EXTRA30.,59.99,29.99,['ONE SIZE'],https://moodo.pl/product-pol-25200-Prazkowana-bluzka-z-golfem-limonkowa.html
Other,2024-01-14,25195,Rabat -30%. Kod: EXTRA30.,89.99,79.99,['ONE SIZE'],https://moodo.pl/product-pol-25195-Zakardowa-bluzka.html
Other,2024-01-14,25186,Rabat -30%. Kod: EXTRA30.,59.99,39.99,['ONE SIZE'],https://moodo.pl/product-pol-25186-Prazkowana-bluzka-z-golfem-piaskowa.html
Sukienka,2024-01-14,25143,Rabat -30%. Kod: EXTRA30.,149.99,69.99,['ONE SIZE'],https://moodo.pl/product-pol-25143-Sukienka-z-golfem-ciemnobezowa.html
Spodnie,2024-01-14,25137,Rabat -30%. Kod: EXTRA30.,159.99,99.99,['ONE SIZE'],https://moodo.pl/product-pol-25137-Spodnie-z-wiazaniem-w-talii.html
Koszula,2024-01-14,25085,Rabat -30%. Kod: EXTRA30.,119.99,59.99,['ONE SIZE'],https://moodo.pl/product-pol-25085-Koszula-z-dekoltem-w-serek-i-delikatnymi-guzikami-lazurowa.html
Bluza,2024-01-14,25056,Rabat -30%. Kod: EXTRA30.,119.99,89.99,['ONE SIZE'],https://moodo.pl/product-pol-25056-Bluza-z-szerokim-golfem-piaskowa.html
Sweter,2024-01-14,25014,Rabat -30%. Kod: EXTRA30.,149.99,119.99,['ONE SIZE'],https://moodo.pl/product-pol-25014-Sweter-z-dekoltem-w-serek-i-dlugimi-rekawami-perlowy.html
Sweter,2024-01-14,25015,Rabat -30%. Kod: EXTRA30.,119.99,69.99,['ONE SIZE'],https://moodo.pl/product-pol-25015-Sweter-z-okraglym-dekoltem-lazurowy.html
Sweter,2024-01-14,25016,Rabat -30%. Kod: EXTRA30.,119.99,69.99,['ONE SIZE'],https://moodo.pl/product-pol-25016-Sweter-z-okraglym-dekoltem-limonkowy.html
Sweter,2024-01-14,25005,Rabat -30%. Kod: EXTRA30.,99.99,69.99,['ONE SIZE'],https://moodo.pl/product-pol-25005-Sweter-z-golfem-czarny.html
Sweter,2024-01-14,25006,Rabat -30%. Kod: EXTRA30.,99.99,59.99,['ONE SIZE'],https://moodo.pl/product-pol-25006-Sweter-z-golfem-fuksjowy.html
Sweter,2024-01-14,25008,Rabat -30%. Kod: EXTRA30.,139.99,79.99,['ONE SIZE'],https://moodo.pl/product-pol-25008-Sweter-z-ozdobnym-splotem-dlugimi-rekawami-czarny.html
Other,2024-01-14,24984,Rabat -30%. Kod: EXTRA30.,159.99,99.99,['ONE SIZE'],https://moodo.pl/product-pol-24984-Swetrowa-sukienka.html
Other,2024-01-14,24969,Rabat -30%. Kod: EXTRA30.,119.99,89.99,['ONE SIZE'],https://moodo.pl/product-pol-24969-Olowkowa-spodnica-midi-z-rozcieciem-czarna.html
Koszula,2024-01-14,24934,Rabat -30%. Kod: EXTRA30.,139.99,99.99,['ONE SIZE'],https://moodo.pl/product-pol-24934-Koszula-z-bufiastymi-rekawami.html
Bluza,2024-01-14,24908,Rabat -30%. Kod: EXTRA30.,119.99,69.99,['ONE SIZE'],https://moodo.pl/product-pol-24908-Bluza-z-szerokim-golfem-perlowa.html
Other,2024-01-14,24881,Rabat -30%. Kod: EXTRA30.,159.99,69.99,['ONE SIZE'],https://moodo.pl/product-pol-24881-Kardigan-z-kieszeniami.html
Sweter,2024-01-14,24880,Rabat -30%. Kod: EXTRA30.,139.99,89.99,['ONE SIZE'],https://moodo.pl/product-pol-24880-Sweter-z-dekoltem-w-serek-ciemnobezowy.html
Sweter,2024-01-14,24862,Rabat -30%. Kod: EXTRA30.,129.99,79.99,['ONE SIZE'],https://moodo.pl/product-pol-24862-Sweter-w-paski-z-okraglym-dekoltem-perlowo-czarny.html
Sweter,2024-01-14,24860,Rabat -30%. Kod: EXTRA30.,139.99,89.99,['ONE SIZE'],https://moodo.pl/product-pol-24860-Sweter-z-ozdobnym-splotem.html
Sweter,2024-01-14,24861,Rabat -30%. Kod: EXTRA30.,139.99,79.99,['ONE SIZE'],https://moodo.pl/product-pol-24861-Sweter-z-dekoltem-w-serek-i-kolnierzykiem.html
Other,2024-01-14,24848,Rabat -30%. Kod: EXTRA30.,159.99,89.99,['ONE SIZE'],https://moodo.pl/product-pol-24848-Prazkowana-sukienka-z-golfem.html
Other,2024-01-14,24800,Rabat -30%. Kod: EXTRA30.,69.99,34.99,['ONE SIZE'],https://moodo.pl/product-pol-24800-Gladki-szalik-szary.html
Other,2024-01-14,24801,Rabat -30%. Kod: EXTRA30.,69.99,34.99,['ONE SIZE'],https://moodo.pl/product-pol-24801-Gladki-szalik-pudrowo-rozowy.html
Other,2024-01-14,24802,Rabat -30%. Kod: EXTRA30.,69.99,59.99,['ONE SIZE'],https://moodo.pl/product-pol-24802-Prazkowany-szalik-czarny.html
Other,2024-01-14,24803,Rabat -30%. Kod: EXTRA30.,69.99,54.99,['ONE SIZE'],https://moodo.pl/product-pol-24803-Prazkowany-szalik-perlowy.html
Bluza,2024-01-14,25063,Rabat -30%. Kod: EXTRA30,,99.99,['ONE SIZE'],https://moodo.pl/product-pol-25063-Bluza-z-dekoltem-w-serek-czarna.html
Bluza,2024-01-14,25064,Rabat -30%. Kod: EXTRA30.,99.99,79.99,['ONE SIZE'],https://moodo.pl/product-pol-25064-Bluza-z-dekoltem-w-serek-oliwkowa.html
Bluza,2024-01-14,24913,Rabat -30%. Kod: EXTRA30.,89.99,59.99,['ONE SIZE'],https://moodo.pl/product-pol-24913-Bluza-z-bufiastymi-rekawami-fuksjowa.html
Bluza,2024-01-14,24912,Rabat -30%. Kod: EXTRA30.,89.99,49.99,['ONE SIZE'],https://moodo.pl/product-pol-24912-Bluza-z-bufiastymi-rekawami-lazurowa.html
Sweter,2024-01-14,24867,Rabat -30%. Kod: EXTRA30.,139.99,69.99,['ONE SIZE'],https://moodo.pl/product-pol-24867-Sweter-z-dekoltem-w-serek-fioletowy.html
Other,2024-01-14,24863,Rabat -30%. Kod: EXTRA30.,149.99,119.99,['ONE SIZE'],https://moodo.pl/product-pol-24863-Rozpinany-kardigan.html
Other,2024-01-14,24824,Rabat -30%. Kod: EXTRA30.,69.99,49.99,['ONE SIZE'],https://moodo.pl/product-pol-24824-Pikowana-torebka-z-lancuszkiem-czarna.html
Other,2024-01-14,24825,Rabat -30%. Kod: EXTRA30,,129.99,['ONE SIZE'],https://moodo.pl/product-pol-24825-Duza-pikowana-torba.html
Other,2024-01-14,24826,Rabat -30%. Kod: EXTRA30.,139.99,109.99,['ONE SIZE'],https://moodo.pl/product-pol-24826-Pikowana-torba-na-ramie-ze-skory-ekologicznej-czarna.html
Other,2024-01-14,24827,Rabat -30%. Kod: EXTRA30.,119.99,99.99,['ONE SIZE'],https://moodo.pl/product-pol-24827-Torebka-na-ramie-zapinana-na-zamek-czarna.html
Other,2024-01-14,24819,Rabat -30%. Kod: EXTRA30,,129.99,['ONE SIZE'],https://moodo.pl/product-pol-24819-Torebka-na-ramie-z-imitacji-wezowej-skory-czarna.html
Other,2024-01-14,24820,Rabat -30%. Kod: EXTRA30.,129.99,99.99,['ONE SIZE'],https://moodo.pl/product-pol-24820-Torebka-na-ramie-ciemnobezowa.html
Other,2024-01-14,24821,Rabat -30%. Kod: EXTRA30.,119.99,99.99,['ONE SIZE'],https://moodo.pl/product-pol-24821-Pikowana-torebka-z-regulowanym-uchwytem-czarna.html
Other,2024-01-14,24822,Rabat -30%. Kod: EXTRA30.,119.99,99.99,['ONE SIZE'],https://moodo.pl/product-pol-24822-Torebka-na-ramie-z-szerokim-paskiem.html
Other,2024-01-14,24823,Rabat -30%. Kod: EXTRA30.,119.99,79.99,['ONE SIZE'],https://moodo.pl/product-pol-24823-Torebka-na-ramie-ze-srebrna-klamra-czarna.html
Szalik,2024-01-14,24817,Rabat -30%. Kod: EXTRA30.,69.99,39.99,['ONE SIZE'],https://moodo.pl/product-pol-24817-Szalik-w-krate-perlowy.html
Other,2024-01-14,24818,Rabat -30%. Kod: EXTRA30.,129.99,89.99,['ONE SIZE'],https://moodo.pl/product-pol-24818-Elegancka-torebka.html
Szalik,2024-01-14,24809,Rabat -30%. Kod: EXTRA30.,59.99,39.99,['ONE SIZE'],https://moodo.pl/product-pol-24809-Szalik-w-krate-z-fredzlami-brazowy.html
Szalik,2024-01-14,24796,Rabat -30%. Kod: EXTRA30.,59.99,54.99,['ONE SIZE'],https://moodo.pl/product-pol-24796-Szalik-w-panterke.html
Other,2024-01-14,24790,Rabat -30%. Kod: EXTRA30.,54.99,44.99,['ONE SIZE'],https://moodo.pl/product-pol-24790-Gladki-szalik-szmaragdowy.html
Szalik,2024-01-14,24791,Rabat -30%. Kod: EXTRA30.,54.99,44.99,['ONE SIZE'],https://moodo.pl/product-pol-24791-Szalik-z-delikatnymi-fredzlami.html
Szalik,2024-01-14,24792,Rabat -30%. Kod: EXTRA30.,69.99,49.99,['ONE SIZE'],https://moodo.pl/product-pol-24792-Szalik-z-fredzlami-perlowy.html
Szalik,2024-01-14,24793,Rabat -30%. Kod: EXTRA30.,69.99,39.99,['ONE SIZE'],https://moodo.pl/product-pol-24793-Szalik-z-delikatymi-fredzlami.html
Other,2024-01-14,24794,Rabat -30%. Kod: EXTRA30.,69.99,49.99,['ONE SIZE'],https://moodo.pl/product-pol-24794-Gladki-szalik-z-delikatnymi-fredzlami.html
Szalik,2024-01-14,24785,Rabat -30%. Kod: EXTRA30.,69.99,44.99,['ONE SIZE'],https://moodo.pl/product-pol-24785-Szalik-w-krate-niebieski.html
Szalik,2024-01-14,24786,Rabat -30%. Kod: EXTRA30.,69.99,59.99,['ONE SIZE'],https://moodo.pl/product-pol-24786-Szalik-w-duza-krate-brazowy.html
Szalik,2024-01-14,24787,Rabat -30%. Kod: EXTRA30.,69.99,44.99,['ONE SIZE'],https://moodo.pl/product-pol-24787-Szalik-w-krate-z-fredzlami-pudrowo-rozowy.html
